assessment_id,id_no,sci_name,presence,origin,seasonal,compiler,yrcompiled,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
175746105,175615495,Phoebe angustifolia,1,1,1,Rogier de Kok,2020,GTA,Extant (resident),,,,,,,,2020,100.7963566,22.19858348
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,HumanObservation,2015,83.882611,28.484125
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,HumanObservation,2017,90.543084,27.190078
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1933,109.504134,18.252013
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1934,103.68,22.98
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1934,103.687613,22.983563
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1934,110.029085,18.516726
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1934,110.03,18.5
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1935,106.288701,23.160603
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1938,98.82524,23.763342
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1939,103.687613,22.983563
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1939,104.67,23.45
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1939,104.672252,23.437468
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1940,105.07,24.05
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1940,105.62,23.63
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1940,105.630906,23.625319
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1941,104.67,23.45
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1947,104.67,23.45
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1947,104.672252,23.437468
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1954,103.68,22.98
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1954,103.687613,22.983563
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1956,110.62108,22.845607
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1958,104.67,23.45
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1958,106.817838,22.391288
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1959,104.67,23.45
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1959,106.817838,22.391288
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1961,100.79926,22.010889
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1961,101.57,21.48
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1962,104.67,23.45
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1988,98.888,18.831611
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1989,98.833333,18.833333
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,1992,98.888,18.831611
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2001,85.384444,28.148333
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2003,98.833333,18.583333
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2003,105.08777,20.475
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2017,85.39,28.15
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2023,88.29801579,27.03061959
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2023,88.32230974,27.37727499
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2023,93.25351946,26.50381681
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2023,93.5146154,22.30709583
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2023,94.099596,25.10724576
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2023,94.20320289,27.17059965
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2023,95.90691089,21.91908466
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2001,85.384444,28.148333
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,83.791008,28.44760047
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,85.60750719,28.26152453
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,90.58404563,27.33556101
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.60366058,25.5862657
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.60383404,25.57791943
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.60434902,25.57544199
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.60555065,25.58055166
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.6070956,25.57606136
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.60795391,25.57342904
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.60812557,25.5790033
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.60864056,25.58179033
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.60984219,25.58256449
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61035717,25.57668072
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61190212,25.57280966
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61207378,25.57730008
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61224544,25.58349349
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61276043,25.57946781
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61567867,25.58442247
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61636532,25.57280966
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61636532,25.58055166
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61653698,25.58364832
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61722362,25.57482263
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61739529,25.57606136
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61739529,25.57730008
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.61791027,25.58225483
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.69863218,25.4148169
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.69940465,25.41504947
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.69996255,25.41543709
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.70043462,25.41628985
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,91.70112127,25.41636738
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,100.8864002,21.77036138
176691123,31275,Sloanea tomentosa,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,,2023,101.012743,21.53550655
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,PreservedSpecimen,1952,91.7,25.3
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.08522137,25.43860855
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.10444744,25.59228824
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.12367351,25.64429637
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.13191326,25.64677238
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.17311199,25.36169504
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.20057781,25.59228824
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.20661623,25.47828666
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.22034914,25.5253874
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.27473553,25.59228824
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.30769451,25.65172426
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.324174,25.7037065
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.41206463,25.31949586
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.45600994,25.26486333
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.51643474,25.29963234
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.57411297,25.5873339
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.58993608,25.23763816
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.59059246,25.64429637
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.59680254,25.26744746
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.59748918,25.27676136
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.59817583,25.22645779
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.60057909,25.28421197
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.60157879,25.59228824
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.60881883,25.29755984
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.61262436,25.25327699
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.61296768,25.27345857
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.61362535,25.21900364
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.61568529,25.31711336
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.61846085,25.28680762
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.61914749,25.23619765
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.62632829,25.27489864
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.62804491,25.21682942
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.6294182,25.24819646
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.63356705,25.289291
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.63391037,25.2365082
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.64040453,25.31990646
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.64215012,25.27532132
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.64624101,25.21651882
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.64624101,25.24012255
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.65101726,25.58981109
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.65791399,25.2329798
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.65894396,25.30780255
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.6600029,25.24085589
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.66066057,25.24043309
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.67024334,25.69133183
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.67163849,25.2515275
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.67373581,25.24085589
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.67782671,25.20564714
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.67817003,25.25378577
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.68812639,25.22055662
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.69193192,25.23619765
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.69276125,25.53282267
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.70120163,25.23216036
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.71527786,25.25700307
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.71630783,25.2535875
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.71802444,25.26228149
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.71836777,25.28742847
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.71939774,25.21197192
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.71939774,25.28121982
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.71974106,25.24861923
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.72005541,25.19353183
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.72145767,25.27035393
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.72248764,25.29208474
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.72283096,25.27718403
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.72283096,25.28121982
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.72657854,25.19353183
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.72660751,25.24427182
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.73381729,25.30791474
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.73759384,25.28991184
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.73828049,25.20979758
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.73862381,25.30108637
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.7399971,25.30977696
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.74652023,25.23402374
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.75235672,25.27687358
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.75373001,25.21321438
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.75544662,25.23247093
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.76400072,25.37203254
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.76537401,25.35310841
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.76677628,25.27594222
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.77055283,25.25886607
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.77155382,25.19353183
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.77158279,25.24489289
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.77189714,25.38537072
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.7743004,25.28638498
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.77773363,25.31556161
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.77979356,25.32952665
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.78666002,25.41049213
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.78837663,25.29135171
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.78837663,25.34659285
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.79112322,25.31245804
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.79146654,25.27055217
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.80622942,25.22863183
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.80794603,25.3894029
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.81378252,25.29724944
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.81584245,25.2609273
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.84845812,25.32120273
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.85257799,25.36179526
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.87074383,25.50803664
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.95368654,25.36665868
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.95643312,25.27231467
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,91.9668742,25.39891738
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.01411134,25.56999211
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.04157716,25.40139846
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.1042033,25.57246966
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.10694988,25.65420012
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.12397463,25.56255914
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.16242677,25.50803664
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.22559816,25.41132227
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.26130373,25.51051548
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.26405031,25.45844924
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.26679689,25.21517605
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.31623537,25.22759977
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,92.33820802,25.26983094
176691179,176680211,Antidesma khasianum,1,1,1,GTA,2023,GTA,Extant (resident),,,,,,,,2023,94.73130901,28.12435973
176861755,176856760,Ormosia robusta,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2023,90.70476183,24.61705734
176861755,176856760,Ormosia robusta,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2023,91.53972277,26.50007292
176861755,176856760,Ormosia robusta,1,1,1,Aabid Hussain Mir,2023,Aabid Hussain Mir,Extant (resident),,,,,,,PreservedSpecimen,2023,94.73674425,22.61401087
